,Unnamed: 0,Position,Track Name,Artist,Streams,date,region,spotify_id,featured-artist,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,release_date
85,85,86,Te Boté - Remix,Nio Garcia,6609022,2019-01-04--2019-01-11,global,3V8UKqhEK5zBkBb6d6ub8i,"Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",0.542,0.903,0.675,1.28e-05,0.0595,-3.445,0.214,96.507,0.442,79,2018-04-13
2300,2300,101,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,6605984,2019-03-22--2019-03-29,global,6WkJ2OK163XXS2oARUC9JM,"Krono, Luvli",0.10099999999999999,0.72,0.741,1.4099999999999999e-05,0.289,-6.529,0.0287,119.896,0.35700000000000004,82,2014-11-07
7692,7692,93,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dimelo Flow,6605332,2019-09-27--2019-10-04,global,684EjRHwNsZQ9hCQxL4NYL,"Nicky Jam, Sech, Farruko, Zion, Lunay",0.113,0.747,0.647,0.0,0.11199999999999999,-3.234,0.0737,87.988,0.478,79,2019-08-30
2705,2705,106,Right Back,Khalid,6578507,2019-04-05--2019-04-12,global,5A1w94uzc1kO1Zhe8WWxC3,,0.0649,0.789,0.42700000000000005,3.6200000000000006e-05,0.171,-9.918,0.308,97.03200000000001,0.605,68,2019-04-05
10151,10151,152,Liberdade Provisória,Henrique & Juliano,6574989,2019-12-20--2019-12-27,global,1vG3YuKRYqPwTmNmYgqkpg,,0.627,0.6679999999999999,0.684,0.0,0.9229999999999999,-5.937,0.0527,108.13799999999999,0.7,83,2019-12-06
1109,1109,110,Best Part (feat. Daniel Caesar),H.E.R.,6571886,2019-02-08--2019-02-15,global,4OBZT9EnhYIV17t4pGw7ig,Daniel Caesar,0.795,0.473,0.371,0.0,0.109,-10.219,0.0405,75.208,0.413,77,2017-10-20
5101,5101,102,ON OFF (feat. Maître Gims),Shirin David,6568819,2019-06-28--2019-07-05,global,554Ip3S1rbeES9TNWXGoK1,Maître Gims,0.76,0.639,0.43700000000000006,0.0,0.0676,-10.247,0.365,105.15,0.72,59,2019-06-27
5703,5703,104,BROWN SKIN GIRL,Blue Ivy,6553492,2019-07-19--2019-07-26,global,0B3FovCVaGKS5w1FTidEUP,"Blue Ivy, SAINt JHN, WizKid",0.049,0.603,0.602,0.0,0.27899999999999997,-7.082999999999999,0.23,119.70299999999999,0.595,68,2019-07-19
8688,8688,89,KARMA,Nimo,6540026,2019-11-01--2019-11-08,global,6oX9RuILbVIglevEhbg8iM,,0.139,0.698,0.634,4.89e-06,0.33799999999999997,-6.121,0.0742,159.99200000000002,0.528,68,2019-10-31
3909,3909,110,ARE WE STILL FRIENDS?,"Tyler, The Creator",6525455,2019-05-17--2019-05-24,global,5TxRUOsGeWeRl3xOML59Ai,,0.128,0.21600000000000003,0.49700000000000005,2.39e-06,0.111,-8.025,0.0371,187.308,0.313,67,2019-05-17
1504,1504,105,Under Pressure - Remastered,Queen,6524569,2019-02-22--2019-03-01,global,2fuCquhmrzHpu5xcA1ci9x,David Bowie,0.429,0.6709999999999999,0.7120000000000001,0.0,0.10300000000000001,-7.815,0.0476,113.805,0.462,79,1982-05-03
2505,2505,106,Soltera,Lunay,6523998,2019-03-29--2019-04-05,global,4T4CZ3Q4z3GG7lU720YYhM,"Chris Jeday, Gaby Music",0.446,0.778,0.731,0.0,0.251,-4.325,0.0399,91.991,0.8540000000000001,66,2019-02-21
4501,4501,102,"Tough Love (feat. Agnes, Vargas & Lagola)",Avicii,6512015,2019-06-07--2019-06-14,global,1yfyIdEw5U2bD5I6gxQCxW,"Agnes, Vargas & Lagola",0.14300000000000002,0.402,0.754,0.0,0.358,-4.837,0.0432,108.17,0.621,68,2019-06-06
906,906,107,bellyache,Billie Eilish,6505296,2019-02-01--2019-02-08,global,51NFxnQvaosfDDutk0tams,,0.46,0.695,0.573,0.0734,0.48200000000000004,-8.597000000000001,0.106,99.939,0.408,80,2017-02-24
5515,5515,116,Si Supieras,Daddy Yankee,6488096,2019-07-12--2019-07-19,global,7MRU4vOkywuhZ9kbFiPuiu,Wisin & Yandel,0.29100000000000004,0.691,0.894,0.0,0.10400000000000001,-1.681,0.115,184.019,0.623,76,2019-06-28
89,89,90,Havana (feat. Young Thug),Camila Cabello,6481381,2019-01-04--2019-01-11,global,1rfofaqEpACxVEHIZBJe6W,Young Thug,0.184,0.765,0.523,3.5600000000000005e-05,0.132,-4.333,0.03,104.988,0.39399999999999996,82,2018-01-12
1113,1113,114,God is a woman,Ariana Grande,6477133,2019-02-08--2019-02-15,global,5OCJzvD7sykQEKHH7qAC3C,,0.0233,0.602,0.6579999999999999,5.9999999999999995e-05,0.237,-5.934,0.0558,145.031,0.268,79,2018-08-17
2710,2710,111,Aullando,Wisin & Yandel,6475650,2019-04-05--2019-04-12,global,7BuHdm4lQqcyG3qTwdkxus,Romeo Santos,0.184,0.8,0.74,0.0,0.0558,-4.52,0.0479,90.035,0.775,77,2018-12-14
7300,7300,101,Panini - DaBaby Remix,Lil Nas X,6447178,2019-09-13--2019-09-20,global,4SDgTLDYrJ2UrHbkRkg7MD,DaBaby,0.22,0.7170000000000001,0.598,0.0,0.122,-5.6129999999999995,0.0809,153.905,0.496,78,2019-09-13
3914,3914,115,I DON'T LOVE YOU ANYMORE,"Tyler, The Creator",6446838,2019-05-17--2019-05-24,global,5A0M6B0RBSXSNWv0wcppZ9,,0.35200000000000004,0.638,0.522,0.0663,0.165,-9.814,0.0932,142.952,0.584,65,2019-05-17
8095,8095,96,Outnumbered,Dermot Kennedy,6436281,2019-10-11--2019-10-18,global,4Ta3PhWmY50ZLU1uhKFKPE,,0.247,0.614,0.684,0.0,0.0976,-5.79,0.157,156.85,0.258,69,2019-10-04
6497,6497,98,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,6430495,2019-08-16--2019-08-23,global,2S93hylQBYLndMnaJuso8S,Nicki Nicole,0.00554,0.81,0.47100000000000003,0.000197,0.134,-5.047,0.0496,75.003,0.391,73,2019-08-14
1705,1705,106,Girls Need Love (with Drake) - Remix,Summer Walker,6428530,2019-03-01--2019-03-08,global,0mfCH4nfpshBQR9ueZP5eP,Drake,0.44299999999999995,0.6559999999999999,0.43200000000000005,0.0,0.132,-9.481,0.217,97.022,0.0897,9,2019-02-10
9092,9092,93,Used To Love (with Dean Lewis),Martin Garrix,6425845,2019-11-15--2019-11-22,global,7pWK1kMgHy5lNNiIfuRbkP,Dean Lewis,0.45799999999999996,0.6509999999999999,0.693,0.0,0.335,-4.7219999999999995,0.0375,118.97,0.392,79,2019-10-31
9936,9936,137,If the World Was Ending - feat. Julia Michaels,JP Saxe,6414094,2019-12-13--2019-12-20,global,2kJwzbxV2ppxnQoYw4GLBZ,Julia Michaels,0.866,0.46399999999999997,0.473,0.0,0.109,-10.086,0.129,75.801,0.604,88,2019-10-17
1511,1511,112,No Sleep (feat. Bonn),Martin Garrix,6397025,2019-02-22--2019-03-01,global,1ahVFh0ViDZr8LvkEVlq3B,Bonn,0.129,0.44,0.635,0.0,0.121,-6.385,0.0326,128.13299999999998,0.327,74,2019-02-21
302,302,103,Falling Down - Bonus Track,Lil Peep,6377858,2019-01-11--2019-01-18,global,4jvjzW7Hm0yK4LvvE0Paz9,XXXTENTACION,0.0175,0.669,0.574,0.00294,0.146,-6.442,0.0286,120.01299999999999,0.273,82,2018-11-09
2511,2511,112,Self,Khalid,6377533,2019-03-29--2019-04-05,global,29uWfSrklmIxzRIqFFK9jj,,0.44,0.618,0.693,0.759,0.10099999999999999,-7.888999999999999,0.33299999999999996,143.98,0.439,59,2019-03-28
5900,5900,101,Rebota - Remix,Guaynaa,6376731,2019-07-26--2019-08-02,global,3dWpRjCmaHbroNahuSeX11,"Nicky Jam, Farruko, Becky G, Sech",0.205,0.885,0.857,0.0,0.6709999999999999,-2.279,0.204,90.025,0.818,75,2019-07-12
10156,10156,157,All I Want (For Christmas),Liam Payne,6368370,2019-12-20--2019-12-27,global,4Day5xkFhvHLwXykznyRLA,,0.8109999999999999,0.581,0.257,0.0,0.514,-10.079,0.0355,140.007,0.297,43,2019-12-06
303,303,104,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,6367254,2019-01-11--2019-01-18,global,1KVczjazCcCCgM3gXXUl47,"Juice WRLD, Brendon Urie",0.168,0.612,0.601,0.0,0.11699999999999999,-7.0889999999999995,0.16399999999999998,147.018,0.525,77,2018-12-07
1316,1316,117,Speechless (feat. Erika Sirola),Robin Schulz,6359336,2019-02-15--2019-02-22,global,1rCcsYnmqbMYdkG7kS9GC5,Erika Sirola,0.0161,0.574,0.728,1.42e-06,0.0851,-4.777,0.062,125.04700000000001,0.266,76,2018-11-16
9733,9733,134,COLT,Samra,6342388,2019-12-06--2019-12-13,global,76IVpz47q3ghkxoUeTTEKb,,0.345,0.544,0.53,0.0,0.0981,-6.167999999999999,0.428,90.09299999999999,0.184,73,2019-12-05
6096,6096,97,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,6341546,2019-08-02--2019-08-09,global,67XyC1GdSkKb9sbRRkUDXS,Blueface,0.0251,0.894,0.511,0.0,0.14,-4.768,0.42,120.08,0.568,76,2019-06-20
5902,5902,103,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,6328802,2019-07-26--2019-08-02,global,0KoiMHhqKLoL4xM54rcWYY,"Selena Gomez, Ozuna, Cardi B",0.157,0.8420000000000001,0.8009999999999999,4.82e-06,0.0642,-4.167,0.228,95.881,0.617,73,2019-07-25
4704,4704,105,Royal Rumble,Kalazh44,6327655,2019-06-14--2019-06-21,global,4Rif4wqdvzy84dhP1apC4Y,"Capital Bra, Samra, Nimo, Luciano",0.105,0.591,0.888,2.6300000000000002e-05,0.0928,-3.161,0.27399999999999997,126.881,0.574,63,2019-06-14
3298,3298,99,CHopstix (feat. Travis Scott),ScHoolboy Q,6317461,2019-04-26--2019-05-03,global,2EGtBS7Ws3ajiSkJLviFJ4,Travis Scott,0.0457,0.958,0.597,0.0,0.138,-7.0920000000000005,0.111,127.931,0.619,66,2019-04-26
7110,7110,111,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,6309304,2019-09-06--2019-09-13,global,2zjGJ0dChMR0KxBZS15aqo,"NAV, Playboi Carti, A Boogie Wit da Hoodie",0.18899999999999997,0.883,0.525,0.0,0.0971,-8.054,0.0633,99.978,0.312,80,2019-06-28
10159,10159,160,Last Christmas,Ariana Grande,6305253,2019-12-20--2019-12-27,global,5xDrO9DEDJGUQGfyoHvgDJ,,0.125,0.503,0.8,0.0,0.109,-2.763,0.0391,205.95,0.789,55,2013-01-01
95,95,96,Shotgun,George Ezra,6296836,2019-01-04--2019-01-11,global,4ofwffwvvnbSkrMSCKQDaC,,0.28600000000000003,0.672,0.735,0.0,0.242,-4.7330000000000005,0.0457,115.741,0.754,80,2018-03-23
9735,9735,136,SUGA's Interlude,Halsey,6288633,2019-12-06--2019-12-13,global,5a0nHa7F4S9hb0Zi0zLS8w,"SUGA, BTS",0.0864,0.55,0.732,0.0,0.0425,-6.88,0.105,153.836,0.24600000000000002,70,2019-12-06
4706,4706,107,Focus (feat. 21 Savage),Bazzi,6288444,2019-06-14--2019-06-21,global,12iDo4Kdw9vA2X1lN3UTVu,21 Savage,0.006940000000000001,0.752,0.703,0.0,0.14300000000000002,-5.268,0.0969,77.021,0.5379999999999999,10,2019-06-13
5113,5113,114,YO LE LLEGO,J Balvin,6268750,2019-06-28--2019-07-05,global,0uIfrUwwg0Z7KTitul7E3T,Bad Bunny,0.0104,0.785,0.792,0.0,0.10400000000000001,-4.695,0.0641,155.036,0.528,72,2019-06-28
10162,10162,163,Cozy Little Christmas,Katy Perry,6258406,2019-12-20--2019-12-27,global,02FaKXXL7KUtRc7K0k54tL,,0.128,0.774,0.608,0.0,0.0895,-6.263999999999999,0.128,137.494,0.56,52,2018-11-15
98,98,99,I Love It (& Lil Pump),Kanye West,6240478,2019-01-04--2019-01-11,global,4S8d14HvHb70ImctNgVzQQ,Lil Pump,0.0114,0.9009999999999999,0.522,0.0,0.259,-8.304,0.33,104.053,0.32899999999999996,76,2018-09-07
4307,4307,108,Aute Cuture,ROSALÍA,6233484,2019-05-31--2019-06-07,global,7dQFpbs34ufIEU745DVclf,,0.0756,0.747,0.643,0.00894,0.355,-6.9910000000000005,0.17800000000000002,99.98100000000001,0.5379999999999999,68,2019-05-30
4708,4708,109,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],BTS,6233222,2019-06-14--2019-06-21,global,5XkyZyKMdFungjDb9cUKc3,Zara Larsson,0.33899999999999997,0.804,0.498,0.000236,0.18,-7.3870000000000005,0.0571,105.008,0.7040000000000001,66,2019-06-14
99,99,100,FEFE,6ix9ine,6229148,2019-01-04--2019-01-11,global,4QIyEq7TcTdAcxjI2AFlAK,"Nicki Minaj, Murda Beatz",0.08800000000000001,0.9309999999999999,0.387,0.0,0.136,-9.127,0.41200000000000003,125.978,0.376,9,2018-11-27
715,715,116,Créeme,KAROL G,6222776,2019-01-25--2019-02-01,global,1mT47pKLXUwPYGwB91GcNz,Maluma,0.154,0.715,0.872,0.000146,0.11,-3.5010000000000003,0.0547,96.939,0.682,73,2018-11-02
1319,1319,120,Never Go Back,Dennis Lloyd,6215791,2019-02-15--2019-02-22,global,2QrXzOqLCVDRZHkToA0tSR,,0.0135,0.42100000000000004,0.653,0.0,0.114,-4.85,0.39799999999999996,78.6,0.733,71,2019-02-15
2517,2517,118,ocean eyes,Billie Eilish,6213554,2019-03-29--2019-04-05,global,2uIX8YMNjGMD7441kqyyNU,,0.8190000000000001,0.475,0.37,0.0577,0.0841,-7.725,0.0361,144.828,0.157,69,2016-11-18
10163,10163,164,Shake Up Christmas,Train,6207695,2019-12-20--2019-12-27,global,1NghHeg0wE32eBYrQBVQXL,,0.0031,0.45799999999999996,0.831,0.0,0.337,-2.187,0.0654,81.531,0.5720000000000001,53,2010-12-01
10164,10164,165,Happy Xmas (War Is Over),Céline Dion,6199243,2019-12-20--2019-12-27,global,3zZqro4MGeFOR40HxFEPlv,,0.451,0.34299999999999997,0.6,0.0,0.27899999999999997,-5.254,0.0302,172.044,0.158,51,1998
511,511,112,changes,XXXTENTACION,6198172,2019-01-18--2019-01-25,global,7AFASza1mXqntmGtbxXprO,,0.883,0.669,0.308,0.0,0.0984,-10.068,0.028999999999999998,64.934,0.52,84,2018-03-16
305,305,106,Jenifer,Gabriel Diniz,6196720,2019-01-11--2019-01-18,global,5ixqGGFu0hdHfErdp32QwT,,0.22,0.768,0.934,1.73e-06,0.0854,-2.533,0.0453,160.108,0.9159999999999999,58,2018-09-21
306,306,107,Thunder,Imagine Dragons,6193070,2019-01-11--2019-01-18,global,1zB4vmk8tFRmM9UULNzbLB,,0.00671,0.605,0.8220000000000001,0.134,0.147,-4.833,0.0438,167.997,0.28800000000000003,84,2017-06-23
10165,10165,166,Little Saint Nick - 1991 Remix,The Beach Boys,6186790,2019-12-20--2019-12-27,global,5xlS0QkVrSH7ssEbBgBzbM,"Mark Linett, Sweet, Larry Walsh",0.10800000000000001,0.602,0.5529999999999999,0.0,0.0512,-9.336,0.0328,130.594,0.971,52,1964-11-09
7111,7111,112,Wanted,OneRepublic,6185171,2019-09-06--2019-09-13,global,6hLkeOMrhZ2CMLBp2of576,,0.16399999999999998,0.6679999999999999,0.534,0.0,0.1,-6.586,0.0677,145.816,0.711,72,2019-09-06
309,309,110,I Fall Apart,Post Malone,6182176,2019-01-11--2019-01-18,global,75ZvA4QfFiZvzhj2xkaWAh,,0.0689,0.556,0.5379999999999999,0.0,0.196,-5.4079999999999995,0.0382,143.95,0.29100000000000004,84,2016-12-09
1123,1123,124,Bones (feat. OneRepublic),Galantis,6181843,2019-02-08--2019-02-15,global,1pfgsjmxVZhoZpeDx6POKv,OneRepublic,0.00463,0.6579999999999999,0.804,0.0,0.17800000000000002,-5.735,0.0377,120.04700000000001,0.508,74,2019-01-31
311,311,112,Too Good At Goodbyes,Sam Smith,6175067,2019-01-11--2019-01-18,global,1mXVgsBdtIVeCLJnSnmtdV,,0.64,0.6809999999999999,0.37200000000000005,0.0,0.16899999999999998,-8.237,0.0432,91.87299999999999,0.47600000000000003,81,2017-11-03
3924,3924,125,Hold Me While You Wait,Lewis Capaldi,6172871,2019-05-17--2019-05-24,global,60iSKGrGazRzICtMjADNSM,,0.44299999999999995,0.688,0.53,0.0,0.0995,-5.507000000000001,0.0333,106.958,0.162,79,2019-05-17
914,914,115,Alone,Marshmello,6169746,2019-02-01--2019-02-08,global,12mGwph2YzDIlChtq3EdXP,,0.0244,0.636,0.953,0.0164,0.10800000000000001,-3.74,0.0353,142.011,0.397,17,2016-05-13
9512,9512,113,Ne reviens pas,Gradur,6165516,2019-11-29--2019-12-06,global,4TnFANpjVwVKWzkxNzIyFH,Heuss L'enfoiré,0.212,0.932,0.778,0.0,0.168,-3.384,0.0638,124.99600000000001,0.9329999999999999,74,2019-11-29
9100,9100,101,Living Proof,Camila Cabello,6163667,2019-11-15--2019-11-22,global,1jg9clsGCDqOumfS0X5xm9,,0.109,0.735,0.514,0.0,0.359,-5.4639999999999995,0.08199999999999999,77.566,0.517,71,2019-11-15
3303,3303,104,Drugs & The Internet,Lauv,6157312,2019-04-26--2019-05-03,global,4SHhui9S7lFYGHXikfneGo,,0.321,0.45399999999999996,0.583,1.06e-05,0.332,-6.596,0.133,89.134,0.21600000000000003,57,2019-04-26
313,313,114,This Feeling,The Chainsmokers,6154904,2019-01-11--2019-01-18,global,4NBTZtAt1F13VvlSKe6KTl,Kelsea Ballerini,0.0558,0.575,0.5710000000000001,0.0,0.0912,-7.906000000000001,0.0439,105.04899999999999,0.449,79,2018-12-14
315,315,116,The Middle,Zedd,6152217,2019-01-11--2019-01-18,global,09IStsImFySgyp0pIQdqAc,"Maren Morris, Grey",0.171,0.753,0.657,0.0,0.11199999999999999,-3.0610000000000004,0.0449,107.01,0.43700000000000006,82,2018-01-23
102,102,103,Rise,Jonas Blue,6149574,2019-01-04--2019-01-11,global,3KLygy1YWhmrQx0GRs7IOx,Jack & Jack,0.327,0.687,0.785,0.0,0.203,-4.65,0.0333,106.046,0.655,11,2018-11-09
316,316,117,Ya No Tiene Novio,Sebastian Yatra,6147043,2019-01-11--2019-01-18,global,7uQmJ1jgNzBpATSoWKSPFu,Mau y Ricky,0.048,0.632,0.8320000000000001,0.0,0.0705,-1.9480000000000002,0.154,182.18400000000003,0.784,75,2018-08-10
2720,2720,121,Free Spirit,Khalid,6143395,2019-04-05--2019-04-12,global,2kAIpGWnlFLQh48iut6Zzq,,0.308,0.627,0.446,0.0007700000000000001,0.111,-9.477,0.0332,139.994,0.11,75,2019-04-05
7903,7903,104,goosebumps,Travis Scott,6138292,2019-10-04--2019-10-11,global,6gBFPUFcJLzWGx4lenP6h2,,0.0847,0.841,0.728,0.0,0.149,-3.37,0.0484,130.049,0.43,85,2016-09-16
8307,8307,108,Keine Liebe,RIN,6134821,2019-10-18--2019-10-25,global,41wZE5FpxbPaZqXtlmBhPG,Bausa,0.124,0.818,0.795,0.000637,0.235,-4.973,0.0416,104.084,0.5379999999999999,70,2019-10-18
6906,6906,107,Shots,Lil Tecca,6131471,2019-08-30--2019-09-06,global,5xjei7JnROsAzLY2a7RdZU,,0.525,0.8290000000000001,0.5820000000000001,0.0,0.0759,-5.721,0.0415,108.02799999999999,0.51,21,2019-08-30
6710,6710,111,Baila Conmigo (feat. Kelly Ruiz),Dayvi,6121017,2019-08-23--2019-08-30,global,4Clmg1g8n2yBYG13Z1oSdG,"Victor Cardenas, Kelly Ruíz",0.00903,0.745,0.972,0.465,0.297,-3.5060000000000002,0.0774,128.031,0.556,82,2018-12-28
1125,1125,126,I Tuoi Particolari,Ultimo,6106434,2019-02-08--2019-02-15,global,524euygKKFWurhvIdSrkg6,,0.632,0.659,0.588,0.0,0.124,-5.682,0.063,135.884,0.297,62,2019-02-06
5522,5522,123,La Boca,Mau y Ricky,6098459,2019-07-12--2019-07-19,global,0UQwlF2pRkr1lMN6kNNUj3,Camilo,0.0655,0.618,0.795,0.0,0.309,-1.8,0.113,185.90099999999998,0.76,77,2019-05-03
9738,9738,139,Say You Won't Let Go,James Arthur,6095850,2019-12-06--2019-12-13,global,5uCax9HTNlzGybIStD3vDh,,0.695,0.358,0.557,0.0,0.0902,-7.398,0.059000000000000004,85.04299999999999,0.494,84,2016-10-28
5716,5716,117,comethru,Jeremy Zucker,6088886,2019-07-19--2019-07-26,global,18uwL0vNUanqZH0ro2QcOP,,0.607,0.795,0.17800000000000002,0.0,0.623,-11.991,0.0574,93.98200000000001,0.608,83,2018-09-28
1518,1518,119,Be Like Me (feat. Lil Wayne),Lil Pump,6083295,2019-02-22--2019-03-01,global,6flur5o18COKeafnjLHRiJ,Lil Wayne,0.00335,0.948,0.396,0.0,0.192,-8.08,0.17300000000000001,104.006,0.593,64,2019-02-22
6713,6713,114,Nummer 1,Capital Bra,6077518,2019-08-23--2019-08-30,global,3drwaFqLSEjqzjNRbjap0R,Samra,0.542,0.833,0.585,7.01e-06,0.0632,-6.252000000000001,0.223,96.016,0.6629999999999999,63,2019-08-22
8898,8898,99,VALENTINO,24kGoldn,6072700,2019-11-08--2019-11-15,global,0c7K73roy6RW4ebDkf4yGh,,0.19699999999999998,0.745,0.718,0.0,0.134,-4.853,0.183,151.097,0.539,79,2019-01-25
6911,6911,112,Atrévete,Nicky Jam,6064034,2019-08-30--2019-09-06,global,3KekO5WUfJsh7kYU9o2w50,Sech,0.311,0.552,0.675,0.0,0.11900000000000001,-3.824,0.297,183.785,0.586,33,2019-08-02
2524,2524,125,Kills You Slowly,The Chainsmokers,6061025,2019-03-29--2019-04-05,global,1Pz3QmQFBFuI60rxCQBeW6,,0.0518,0.696,0.429,0.0,0.128,-8.736,0.0554,149.967,0.242,10,2019-03-29
7710,7710,111,RAW SHIT (feat. Migos),DaBaby,6058728,2019-09-27--2019-10-04,global,1CCDIow4pPYyJYzhtTUYz2,Migos,0.0273,0.8740000000000001,0.7140000000000001,0.0,0.35600000000000004,-4.946000000000001,0.233,130.046,0.85,70,2019-09-27
7507,7507,108,Ronin,Bushido,6053873,2019-09-20--2019-09-27,global,2l2UsmkfgmRC6fIDwwsiNM,Animus,0.0376,0.439,0.894,0.0,0.0394,-5.535,0.318,84.045,0.69,56,2019-09-20
2110,2110,111,Pass auf wen du liebst,Ufo361,6051802,2019-03-15--2019-03-22,global,5NsCv3I7o0f6vSQScG01f1,,0.146,0.5920000000000001,0.5720000000000001,0.000172,0.115,-8.974,0.185,164.08,0.315,60,2019-03-17
7508,7508,109,Summer Cem (feat. Luciano),Summer Cem,6047678,2019-09-20--2019-09-27,global,3QIrkRSTz3yPd44HzN6qJr,Luciano,0.179,0.8740000000000001,0.589,8.49e-05,0.113,-6.871,0.079,135.025,0.45399999999999996,31,2019-09-20
2525,2525,126,Don't Worry Bout Me,Zara Larsson,6045620,2019-03-29--2019-04-05,global,507tQXutCPYNFkpOq8tmKF,,0.0797,0.752,0.706,0.000752,0.129,-6.274,0.0636,125.041,0.33,69,2019-03-28
1128,1128,129,Space Cadet (feat. Gunna),Metro Boomin,6026791,2019-02-08--2019-02-15,global,1fewSx2d5KIZ04wsooEBOz,Gunna,0.368,0.9009999999999999,0.46399999999999997,1.7100000000000002e-05,0.23800000000000002,-9.789,0.0645,109.00399999999999,0.638,77,2018-11-06
5719,5719,120,Baby,Quality Control,6020707,2019-07-19--2019-07-26,global,2nKYHpmwjLaEOXS3o7QMiz,"Lil Baby, DaBaby",0.0957,0.97,0.46299999999999997,0.0,0.151,-7.2589999999999995,0.366,108.00299999999999,0.46,72,2019-07-17
6718,6718,119,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,6012236,2019-08-23--2019-08-30,global,6PYnUsNEpYC7A4BS2sjw3L,A Boogie Wit da Hoodie,0.0933,0.7859999999999999,0.428,1.1e-06,0.156,-10.011000000000001,0.31,97.001,0.556,74,2019-08-13
5316,5316,117,Jetzt rufst du an,Loredana,6003625,2019-07-05--2019-07-12,global,5opjywL6TBjJRF22TcFDMo,,0.33799999999999997,0.6609999999999999,0.473,0.0,0.11,-7.285,0.136,128.48,0.402,64,2019-07-05
9519,9519,120,Combatchy (feat. MC Rebecca),Anitta,5997619,2019-11-29--2019-12-06,global,2bPtwnrpFNEe8N7Q85kLHw,"Lexa, Luísa Sonza, Mc Rebecca",0.38299999999999995,0.826,0.73,0.00037400000000000004,0.0197,-3.032,0.0809,150.134,0.605,81,2019-11-20
320,320,121,Culpables,KAROL G,5995929,2019-01-11--2019-01-18,global,6q8Lb50EtqNeeJXXe8mMAH,Anuel AA,0.27899999999999997,0.728,0.8009999999999999,4.71e-06,0.14300000000000002,-2.9419999999999997,0.0683,130.059,0.41600000000000004,71,2018-09-14
10173,10173,174,All I Want for Christmas Is You,Michael Bublé,5992126,2019-12-20--2019-12-27,global,0xPaZrF25ltzvz1a2Pm5DQ,,0.42,0.503,0.465,0.0,0.10099999999999999,-8.077,0.0274,141.796,0.14300000000000002,37,2011-10-14
1327,1327,128,DNA,KC Rebell,5987137,2019-02-15--2019-02-22,global,4BD9yUEFI07WaDJ381DDMq,"Summer Cem, Capital Bra",0.0519,0.828,0.6859999999999999,2.23e-06,0.11,-5.242000000000001,0.264,156.033,0.544,64,2019-02-15
2316,2316,117,Maman ne le sait pas (feat. Niska),Ninho,5971496,2019-03-22--2019-03-29,global,5c2HadbVTsMKjja4gohEFI,Niska,0.39899999999999997,0.755,0.875,0.0,0.115,-5.944,0.193,145.00799999999998,0.39299999999999996,71,2019-03-22
111,111,112,SOLO,JENNIE,5956033,2019-01-04--2019-01-11,global,2wVDWtLKXunswWecARNILj,,0.0861,0.7509999999999999,0.642,0.0,0.0953,-5.165,0.087,95.045,0.38799999999999996,70,2018-11-12
5317,5317,118,YOSHI (feat. Fabri Fibra) - prod. Strage,MACHETE,5952166,2019-07-05--2019-07-12,global,3Hh0ZcGIqIkSiJVZGLcVLx,"Dani Faiv, tha Supreme, Fabri Fibra",0.228,0.7509999999999999,0.66,0.0,0.0827,-6.24,0.348,166.80900000000003,0.634,68,2019-07-05
7711,7711,112,2002,Sido,5949733,2019-09-27--2019-10-04,global,2u8AXJyk8pICzj2wyPBL0b,Apache 207,0.213,0.657,0.691,0.0,0.099,-7.907,0.23600000000000002,160.106,0.493,75,2019-09-26
5120,5120,121,Te Soñé De Nuevo,Ozuna,5944845,2019-06-28--2019-07-05,global,5s8LepdwU0THzpd0M7nLsa,,0.0533,0.772,0.6829999999999999,0.0,0.0936,-2.867,0.107,168.04,0.773,39,2019-06-06
6720,6720,121,Be Honest (feat. Burna Boy),Jorja Smith,5939252,2019-08-23--2019-08-30,global,5pAbCxt9e3f81lOmjIXwzd,Burna Boy,0.311,0.757,0.737,0.0,0.113,-6.728,0.114,98.057,0.635,76,2019-08-16
9955,9955,156,July,Noah Cyrus,5936737,2019-12-13--2019-12-20,global,5a6pdCHlWS2ekOOQ70QnAr,,0.868,0.708,0.18600000000000003,0.0,0.0779,-8.953,0.0422,72.541,0.321,86,2019-07-31
7713,7713,114,Chicken Noodle Soup (feat. Becky G),j-hope,5933462,2019-09-27--2019-10-04,global,6wyr4ReB05D9sJB1Rsmcqo,Becky G,0.00502,0.826,0.8170000000000001,1.09e-05,0.294,-4.081,0.0921,97.053,0.168,72,2019-09-27
112,112,113,New Rules,Dua Lipa,5925292,2019-01-04--2019-01-11,global,2xJCMIJfcNYDc5iR0sAm2O,,0.0026100000000000003,0.762,0.7,1.56e-05,0.153,-6.021,0.0694,116.073,0.608,52,2015
